Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Amount_log,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
4176,187,2023-06-23 23:00:00,4024.0,Purchase,8.300280189852664,4.0,Excellent,10
4177,987,2023-06-24 00:00:00,4189.0,Investment,8.340456012916183,9.0,Needs improvement,2
4178,229,2023-06-24 01:00:00,2266.0,Loan Payment,7.726212650507529,10.0,Excellent,7
4179,48,2023-06-24 02:00:00,4364.0,Purchase,8.381373468273702,10.0,Unsatisfactory,1
4180,831,2023-06-24 03:00:00,3320.0,Investment,8.108021221376747,9.0,Needs improvement,4
4181,268,2023-06-24 04:00:00,941.0,Purchase,6.848005274576363,8.0,Needs improvement,6
4182,727,2023-06-24 05:00:00,2339.0,Purchase,7.757906208351747,10.0,Unsatisfactory,8
4183,802,2023-06-24 06:00:00,403.0,Investment,6.0014148779611505,10.0,Unsatisfactory,9
4184,254,2023-06-24 07:00:00,2475.0,Loan Payment,7.814399633804487,7.0,Very satisfied,6
4185,957,2023-06-24 08:00:00,3287.0,Bill Payment,8.098034756176071,10.0,Unsatisfactory,2
4186,870,2023-06-24 09:00:00,1939.0,Bill Payment,7.570443252057374,10.0,Unsatisfactory,5
4187,87,2023-06-24 10:00:00,635.0,Purchase,6.455198563340122,8.0,Very satisfied,10
4188,181,2023-06-24 11:00:00,4667.0,Purchase,8.448485993406447,7.0,Needs improvement,9
4189,25,2023-06-24 12:00:00,2889.0,Purchase,7.969011781106478,10.0,Excellent,9
4190,958,2023-06-24 13:00:00,3176.0,Loan Payment,8.063692634269517,6.0,Needs improvement,7
4191,388,2023-06-24 14:00:00,3432.0,Purchase,8.141189793457691,7.0,Good service,10
4192,222,2023-06-24 15:00:00,2119.0,Purchase,7.659171367666058,9.0,Unsatisfactory,2
4193,990,2023-06-24 16:00:00,1175.0,Purchase,7.069874128458572,10.0,Very satisfied,9
4194,397,2023-06-24 17:00:00,2791.0,Investment,7.934513463882263,10.0,Needs improvement,4
4195,938,2023-06-24 18:00:00,1901.0,Bill Payment,7.550661243105336,9.0,Good service,10
4196,511,2023-06-24 19:00:00,3192.0,Bill Payment,8.068716192714781,10.0,Needs improvement,3
4197,561,2023-06-24 20:00:00,1649.0,Investment,7.408530566894626,10.0,Very satisfied,1
4198,846,2023-06-24 21:00:00,791.0,Loan Payment,6.674561391814426,10.0,Needs improvement,10
4199,440,2023-06-24 22:00:00,4702.0,Loan Payment,8.455955881945048,8.0,Good service,2
4200,175,2023-06-24 23:00:00,2066.0,Loan Payment,7.633853559681768,7.0,Good service,7
4201,904,2023-06-25 00:00:00,2333.0,Investment,7.755338812846501,10.0,Needs improvement,7
4202,311,2023-06-25 01:00:00,2284.0,Bill Payment,7.734121303328305,7.0,Very satisfied,3
4203,984,2023-06-25 02:00:00,2243.0,Bill Payment,7.716015266642587,10.0,Very satisfied,10
4204,274,2023-06-25 03:00:00,2648.0,Purchase,7.88193748927207,7.0,Good service,10
4205,35,2023-06-25 04:00:00,3297.0,Bill Payment,8.101071503119543,7.0,Unsatisfactory,5
4206,217,2023-06-25 05:00:00,2490.0,Loan Payment,7.820439515262181,9.0,Good service,3
4207,721,2023-06-25 06:00:00,2626.0,Loan Payment,7.87359778968554,8.0,Needs improvement,1
4208,672,2023-06-25 07:00:00,365.0,Purchase,5.902633333401366,8.0,Good service,5
4209,408,2023-06-25 08:00:00,4497.0,Purchase,8.41138813251926,10.0,Very satisfied,2
4210,519,2023-06-25 09:00:00,4684.0,Bill Payment,8.452121194672523,9.0,Needs improvement,5
4211,269,2023-06-25 10:00:00,3356.0,Purchase,8.118802996980035,10.0,Excellent,4
4212,638,2023-06-25 11:00:00,3532.0,Purchase,8.169902647359145,10.0,Good service,4
4213,475,2023-06-25 12:00:00,2477.0,Investment,7.815207062189088,10.0,Good service,9
4214,880,2023-06-25 13:00:00,173.0,Bill Payment,5.159055299214529,10.0,Good service,10
4215,325,2023-06-25 14:00:00,3644.0,Loan Payment,8.201111644442758,10.0,Needs improvement,8
4216,356,2023-06-25 15:00:00,4743.0,Investment,8.464635940677562,9.0,Good service,2
4217,90,2023-06-25 16:00:00,3673.0,Loan Payment,8.20903626577507,6.0,Unsatisfactory,1
4218,42,2023-06-25 17:00:00,3264.0,Purchase,8.09101504171053,9.0,Unsatisfactory,3
4219,365,2023-06-25 18:00:00,3391.0,Purchase,8.129174996911793,8.0,Excellent,6
4220,671,2023-06-25 19:00:00,2074.0,Loan Payment,7.637716432664798,9.0,Needs improvement,3
4221,202,2023-06-25 20:00:00,4275.0,Investment,8.360773272144936,9.0,Unsatisfactory,3
4222,366,2023-06-25 21:00:00,3994.0,Investment,8.292798858200374,10.0,Needs improvement,4
4223,794,2023-06-25 22:00:00,3897.0,Investment,8.268218880067506,9.0,Good service,9
4224,982,2023-06-25 23:00:00,349.0,Purchase,5.857933154483459,9.0,Unsatisfactory,8
4225,844,2023-06-26 00:00:00,4831.0,Bill Payment,8.48301573961465,9.0,Very satisfied,6
4226,288,2023-06-26 01:00:00,3791.0,Purchase,8.240648863374913,10.0,Very satisfied,1
4227,603,2023-06-26 02:00:00,3600.0,Loan Payment,8.188966863648876,9.0,Very satisfied,1
4228,481,2023-06-26 03:00:00,1943.0,Investment,7.572502985020384,10.0,Unsatisfactory,10
4229,637,2023-06-26 04:00:00,1655.0,Bill Payment,7.412160334945205,9.0,Unsatisfactory,2
4230,501,2023-06-26 05:00:00,4238.0,Investment,8.352082671352637,9.0,Good service,5
4231,638,2023-06-26 06:00:00,2697.0,Purchase,7.900266036767701,10.0,Good service,4
4232,52,2023-06-26 07:00:00,4928.0,Bill Payment,8.502891406705377,8.0,Unsatisfactory,4
4233,916,2023-06-26 08:00:00,2136.0,Bill Payment,7.667158255319148,6.0,Needs improvement,3
4234,103,2023-06-26 09:00:00,4451.0,Purchase,8.401108712395436,9.0,Good service,2
4235,361,2023-06-26 10:00:00,4714.0,Investment,8.458504195067558,9.0,Needs improvement,4
4236,424,2023-06-26 11:00:00,648.0,Investment,6.47543271670409,8.0,Unsatisfactory,10
4237,699,2023-06-26 12:00:00,1234.0,Investment,7.118826249062078,9.0,Good service,3
4238,205,2023-06-26 13:00:00,3715.0,Purchase,8.22040309993373,9.0,Good service,6
4239,14,2023-06-26 14:00:00,3920.0,Loan Payment,8.27410200229233,10.0,Very satisfied,5
4240,940,2023-06-26 15:00:00,4255.0,Loan Payment,8.35608503102148,8.0,Very satisfied,1
4241,616,2023-06-26 16:00:00,1559.0,Investment,7.352441100243583,7.0,Excellent,6
4242,629,2023-06-26 17:00:00,4155.0,Bill Payment,8.332308352219117,10.0,Needs improvement,8
4243,470,2023-06-26 18:00:00,1515.0,Loan Payment,7.323830566202317,10.0,Good service,4
4244,466,2023-06-26 19:00:00,4440.0,Investment,8.398634855292102,10.0,Very satisfied,9
4245,304,2023-06-26 20:00:00,1385.0,Loan Payment,7.234177179749849,10.0,Needs improvement,5
4246,605,2023-06-26 21:00:00,677.0,Investment,6.519147287940395,8.0,Good service,6
4247,427,2023-06-26 22:00:00,2384.0,Loan Payment,7.776954403322442,6.0,Needs improvement,7
4248,656,2023-06-26 23:00:00,4100.0,Loan Payment,8.31898612539206,10.0,Excellent,3
4249,110,2023-06-27 00:00:00,1025.0,Bill Payment,6.933423025730715,10.0,Good service,2
4250,675,2023-06-27 01:00:00,345.0,Bill Payment,5.846438775057724,10.0,Needs improvement,7
4251,565,2023-06-27 02:00:00,4771.0,Loan Payment,8.470520783217808,10.0,Good service,2
4252,930,2023-06-27 03:00:00,90.0,Investment,4.51085950651685,8.0,Good service,9
4253,515,2023-06-27 04:00:00,2144.0,Bill Payment,7.6708948313621175,9.0,Unsatisfactory,6
4254,68,2023-06-27 05:00:00,1809.0,Purchase,7.501082124259871,4.0,Excellent,1
4255,246,2023-06-27 06:00:00,267.0,Bill Payment,5.5909869805108565,10.0,Needs improvement,3
4256,389,2023-06-27 07:00:00,194.0,Loan Payment,5.272999558563747,8.0,Needs improvement,9
4257,650,2023-06-27 08:00:00,132.0,Loan Payment,4.890349128221754,10.0,Very satisfied,10
4258,308,2023-06-27 09:00:00,4710.0,Purchase,8.45765547870004,2.0,Very satisfied,1
4259,925,2023-06-27 10:00:00,3524.0,Bill Payment,8.16763571524637,10.0,Good service,4
4260,352,2023-06-27 11:00:00,1404.0,Loan Payment,7.247792581767846,8.0,Unsatisfactory,7
4261,799,2023-06-27 12:00:00,2362.0,Purchase,7.767687277186908,10.0,Good service,9
4262,66,2023-06-27 13:00:00,3229.0,Purchase,8.080237416216702,10.0,Needs improvement,3
4263,460,2023-06-27 14:00:00,1318.0,Investment,7.1846291527173145,8.0,Unsatisfactory,6
4264,347,2023-06-27 15:00:00,3954.0,Bill Payment,8.282735880201754,8.0,Unsatisfactory,9
4265,325,2023-06-27 16:00:00,1951.0,Bill Payment,7.5766097669730375,10.0,Needs improvement,8
4266,933,2023-06-27 17:00:00,500.0,Bill Payment,6.2166061010848646,8.0,Good service,9
4267,667,2023-06-27 18:00:00,1064.0,Loan Payment,6.970730078143525,10.0,Unsatisfactory,2
4268,599,2023-06-27 19:00:00,711.0,Purchase,6.568077911411976,6.0,Needs improvement,6
4269,33,2023-06-27 20:00:00,2944.0,Investment,7.987864096085687,10.0,Unsatisfactory,8
4270,68,2023-06-27 21:00:00,4705.0,Bill Payment,8.456593569287309,4.0,Excellent,1
4271,187,2023-06-27 22:00:00,1144.0,Investment,7.0431599159883405,4.0,Excellent,10
4272,192,2023-06-27 23:00:00,89.0,Investment,4.499809670330265,10.0,Unsatisfactory,9
4273,213,2023-06-28 00:00:00,845.0,Purchase,6.740519359606223,6.0,Very satisfied,9
4274,600,2023-06-28 01:00:00,661.0,Bill Payment,6.495265555937008,5.0,Needs improvement,3
4275,428,2023-06-28 02:00:00,426.0,Investment,6.056784013228625,7.0,Good service,1
4276,351,2023-06-28 03:00:00,3690.0,Bill Payment,8.213652703029998,10.0,Needs improvement,10
4277,108,2023-06-28 04:00:00,3876.0,Bill Payment,8.262816937670928,6.0,Good service,5
4278,240,2023-06-28 05:00:00,755.0,Bill Payment,6.628041376179533,3.0,Needs improvement,6
4279,216,2023-06-28 06:00:00,2012.0,Investment,7.607381425639791,8.0,Good service,10
4280,177,2023-06-28 07:00:00,249.0,Purchase,5.521460917862246,10.0,Good service,7
4281,565,2023-06-28 08:00:00,2903.0,Purchase,7.973844375944687,10.0,Good service,2
4282,330,2023-06-28 09:00:00,1954.0,Investment,7.578145472419466,5.0,Unsatisfactory,6
4283,561,2023-06-28 10:00:00,865.0,Loan Payment,6.763884908562435,10.0,Very satisfied,1
4284,881,2023-06-28 11:00:00,3525.0,Bill Payment,8.167919362957816,9.0,Good service,5
4285,626,2023-06-28 12:00:00,2656.0,Bill Payment,7.884952945759814,9.0,Good service,10
4286,450,2023-06-28 13:00:00,3204.0,Purchase,8.07246736935477,7.0,Very satisfied,10
4287,607,2023-06-28 14:00:00,4525.0,Investment,8.417593826193484,10.0,Good service,9
4288,447,2023-06-28 15:00:00,4814.0,Investment,8.479491324232226,5.0,Needs improvement,6
4289,537,2023-06-28 16:00:00,2608.0,Loan Payment,7.866722285136729,9.0,Good service,7
4290,644,2023-06-28 17:00:00,1363.0,Loan Payment,7.218176838403408,8.0,Very satisfied,10
4291,179,2023-06-28 18:00:00,2045.0,Purchase,7.6236419465115715,9.0,Needs improvement,4
4292,395,2023-06-28 19:00:00,2890.0,Loan Payment,7.969357742016346,9.0,Good service,10
4293,145,2023-06-28 20:00:00,689.0,Loan Payment,6.536691597591305,8.0,Good service,2
4294,876,2023-06-28 21:00:00,496.0,Investment,6.208590026096629,10.0,Good service,6
4295,962,2023-06-28 22:00:00,3630.0,Investment,8.197263371414335,10.0,Unsatisfactory,9
4296,198,2023-06-28 23:00:00,3660.0,Loan Payment,8.205491613120236,10.0,Needs improvement,7
4297,969,2023-06-29 00:00:00,4728.0,Purchase,8.461469042643875,7.0,Very satisfied,7
4298,837,2023-06-29 01:00:00,1448.0,Loan Payment,7.278628942320682,10.0,Very satisfied,3
4299,84,2023-06-29 02:00:00,4324.0,Purchase,8.37216741936598,6.0,Good service,6
4300,669,2023-06-29 03:00:00,1494.0,Loan Payment,7.3098814858247865,7.0,Needs improvement,2
4301,85,2023-06-29 04:00:00,700.0,Investment,6.55250788703459,10.0,Needs improvement,10
4302,457,2023-06-29 05:00:00,1022.0,Investment,6.930494765951626,10.0,Unsatisfactory,5
4303,476,2023-06-29 06:00:00,4552.0,Purchase,8.423541635334782,10.0,Good service,1
4304,253,2023-06-29 07:00:00,2357.0,Loan Payment,7.765569081097317,8.0,Needs improvement,3
4305,887,2023-06-29 08:00:00,3718.0,Loan Payment,8.22121009392507,9.0,Good service,4
4306,72,2023-06-29 09:00:00,4480.0,Purchase,8.407601514786142,8.0,Very satisfied,5
4307,223,2023-06-29 10:00:00,1932.0,Loan Payment,7.566828479208331,8.0,Good service,8
4308,276,2023-06-29 11:00:00,647.0,Bill Payment,6.473890696352274,10.0,Good service,5
4309,795,2023-06-29 12:00:00,3018.0,Investment,8.012680929706839,10.0,Good service,2
4310,776,2023-06-29 13:00:00,2243.0,Investment,7.716015266642587,5.0,Needs improvement,6
4311,246,2023-06-29 14:00:00,2135.0,Purchase,7.666690200080086,10.0,Needs improvement,3
4312,341,2023-06-29 15:00:00,3467.0,Loan Payment,8.151333337900432,10.0,Very satisfied,5
4313,573,2023-06-29 16:00:00,4299.0,Purchase,8.366370301681654,10.0,Very satisfied,3
4314,924,2023-06-29 17:00:00,3184.0,Bill Payment,8.066207568006263,8.0,Unsatisfactory,9
4315,471,2023-06-29 18:00:00,3698.0,Loan Payment,8.215817791832453,7.0,Excellent,5
4316,454,2023-06-29 19:00:00,1409.0,Bill Payment,7.251344983372214,9.0,Unsatisfactory,2
4317,771,2023-06-29 20:00:00,2344.0,Purchase,7.76004068088038,9.0,Excellent,3
4318,965,2023-06-29 21:00:00,1515.0,Investment,7.323830566202317,9.0,Good service,8
4319,969,2023-06-29 22:00:00,259.0,Bill Payment,5.560681631015528,7.0,Very satisfied,7
4320,7,2023-06-29 23:00:00,545.0,Loan Payment,6.302618975744905,9.0,Good service,5
4321,188,2023-06-30 00:00:00,3542.0,Purchase,8.172729104865471,8.0,Good service,1
4322,4,2023-06-30 01:00:00,3559.0,Purchase,8.177515823846075,7.0,Needs improvement,4
4323,743,2023-06-30 02:00:00,467.0,Purchase,6.148468295917647,10.0,Very satisfied,3
4324,645,2023-06-30 03:00:00,2748.0,Investment,7.918992488165245,10.0,Very satisfied,3
4325,907,2023-06-30 04:00:00,3379.0,Purchase,8.125630988477065,6.0,Needs improvement,4
4326,125,2023-06-30 05:00:00,4145.0,Purchase,8.329899292995725,10.0,Good service,2
4327,15,2023-06-30 06:00:00,3706.0,Investment,8.217978203150732,10.0,Very satisfied,6
4328,960,2023-06-30 07:00:00,3421.0,Purchase,8.137980454452139,7.0,Unsatisfactory,2
4329,994,2023-06-30 08:00:00,4079.0,Purchase,8.313852267398207,8.0,Very satisfied,2
4330,525,2023-06-30 09:00:00,3397.0,Bill Payment,8.130942302231878,8.0,Good service,3
4331,630,2023-06-30 10:00:00,3195.0,Purchase,8.069655306886165,4.0,Good service,5
4332,240,2023-06-30 11:00:00,3248.0,Investment,8.0861025356691,3.0,Needs improvement,6
4333,775,2023-06-30 12:00:00,270.0,Bill Payment,5.602118820879701,10.0,Needs improvement,10
4334,360,2023-06-30 13:00:00,1257.0,Purchase,7.1372784372603855,10.0,Very satisfied,2
4335,518,2023-06-30 14:00:00,3343.0,Investment,8.114922974204593,10.0,Unsatisfactory,5
4336,952,2023-06-30 15:00:00,3332.0,Loan Payment,8.11162807830774,9.0,Very satisfied,10
4337,320,2023-06-30 16:00:00,2583.0,Purchase,7.857093864902493,10.0,Needs improvement,2
4338,231,2023-06-30 17:00:00,0.0,Loan Payment,0.0,10.0,Unsatisfactory,8
4339,946,2023-06-30 18:00:00,1239.0,Bill Payment,7.122866658599083,10.0,Unsatisfactory,7
4340,30,2023-06-30 19:00:00,3221.0,Investment,8.07775756373692,9.0,Good service,10
4341,534,2023-06-30 20:00:00,3143.0,Bill Payment,8.053251153549096,6.0,Unsatisfactory,1
4342,921,2023-06-30 21:00:00,1316.0,Loan Payment,7.183111701743281,10.0,Unsatisfactory,5
4343,156,2023-06-30 22:00:00,2111.0,Loan Payment,7.655390644826152,4.0,Very satisfied,8
4344,630,2023-06-30 23:00:00,145.0,Loan Payment,4.983606621708336,4.0,Good service,5
4345,852,2023-07-01 00:00:00,2387.0,Investment,7.778211474512493,10.0,Excellent,3
4346,935,2023-07-01 01:00:00,1469.0,Loan Payment,7.293017679772782,10.0,Good service,6
4347,963,2023-07-01 02:00:00,4241.0,Loan Payment,8.352790135124629,9.0,Very satisfied,8
4348,901,2023-07-01 03:00:00,822.0,Investment,6.71295620067707,10.0,Good service,6
4349,705,2023-07-01 04:00:00,861.0,Loan Payment,6.759255270663693,10.0,Good service,2
4350,399,2023-07-01 05:00:00,1754.0,Purchase,7.470224135899966,8.0,Good service,2
4351,346,2023-07-01 06:00:00,1948.0,Loan Payment,7.575071699507561,8.0,Unsatisfactory,6
4352,195,2023-07-01 07:00:00,880.0,Investment,6.78105762593618,5.0,Unsatisfactory,6
4353,168,2023-07-01 08:00:00,644.0,Loan Payment,6.4692503167957724,10.0,Very satisfied,10
4354,377,2023-07-01 09:00:00,678.0,Investment,6.520621127558696,9.0,Good service,7
4355,489,2023-07-01 10:00:00,1303.0,Loan Payment,7.1731917424865985,9.0,Unsatisfactory,6
4356,751,2023-07-01 11:00:00,3098.0,Purchase,8.038834757787749,10.0,Unsatisfactory,10
4357,362,2023-07-01 12:00:00,278.0,Investment,5.631211781821365,10.0,Good service,1
4358,482,2023-07-01 13:00:00,870.0,Investment,6.769641976852503,9.0,Needs improvement,2
4359,244,2023-07-01 14:00:00,491.0,Investment,6.198478716492308,7.0,Unsatisfactory,6
4360,581,2023-07-01 15:00:00,3300.0,Investment,8.101980731853192,8.0,Very satisfied,2
4361,607,2023-07-01 16:00:00,3400.0,Loan Payment,8.131824785007195,10.0,Good service,9
4362,589,2023-07-01 17:00:00,0.0,Loan Payment,0.0,9.0,Very satisfied,4
4363,171,2023-07-01 18:00:00,2342.0,Purchase,7.759187438507795,10.0,Excellent,1
4364,513,2023-07-01 19:00:00,112.0,Purchase,4.727387818712341,10.0,Very satisfied,5
4365,406,2023-07-01 20:00:00,3804.0,Loan Payment,8.244071270295786,9.0,Needs improvement,10
4366,574,2023-07-01 21:00:00,4897.0,Bill Payment,8.496582237512113,15.5,Good service,9
4367,207,2023-07-01 22:00:00,4344.0,Investment,8.376781037699493,6.0,Very satisfied,8
4368,154,2023-07-01 23:00:00,2702.0,Loan Payment,7.902117546276448,7.0,Unsatisfactory,10
4369,786,2023-07-02 00:00:00,3681.0,Purchase,8.211211361793023,9.0,Good service,7
4370,48,2023-07-02 01:00:00,891.0,Investment,6.79346613258001,10.0,Unsatisfactory,1
4371,649,2023-07-02 02:00:00,2245.0,Purchase,7.716906135298388,10.0,Unsatisfactory,2
4372,1,2023-07-02 03:00:00,4993.0,Bill Payment,8.515992470839718,10.0,Very satisfied,9
4373,747,2023-07-02 04:00:00,3044.0,Investment,8.021256180143997,8.0,Unsatisfactory,1
4374,905,2023-07-02 05:00:00,4899.0,Bill Payment,8.496990484098719,7.0,Good service,7
4375,768,2023-07-02 06:00:00,2587.0,Bill Payment,7.858640655620791,10.0,Excellent,4
4376,407,2023-07-02 07:00:00,685.0,Bill Payment,6.530877627725885,9.0,Very satisfied,6
4377,107,2023-07-02 08:00:00,2449.0,Loan Payment,7.803843303538772,10.0,Unsatisfactory,6
4378,173,2023-07-02 09:00:00,1691.0,Purchase,7.433666540166168,9.0,Very satisfied,3
4379,506,2023-07-02 10:00:00,1286.0,Investment,7.160069207596127,7.0,Unsatisfactory,5
4380,130,2023-07-02 11:00:00,4777.0,Loan Payment,8.471777327885755,8.0,Good service,2
4381,398,2023-07-02 12:00:00,3257.0,Purchase,8.08886878916199,7.0,Needs improvement,5
4382,294,2023-07-02 13:00:00,4944.0,Loan Payment,8.506132244056813,9.0,Very satisfied,2
4383,552,2023-07-02 14:00:00,3658.0,Purchase,8.204945165019208,10.0,Excellent,7
4384,447,2023-07-02 15:00:00,1322.0,Investment,7.187657164114956,5.0,Needs improvement,6
4385,850,2023-07-02 16:00:00,1083.0,Investment,6.988413181999592,10.0,Very satisfied,4
4386,16,2023-07-02 17:00:00,4109.0,Investment,8.32117830749028,10.0,Needs improvement,10
4387,639,2023-07-02 18:00:00,1664.0,Investment,7.417580402414544,10.0,Unsatisfactory,4
4388,885,2023-07-02 19:00:00,3757.0,Purchase,8.231642179973411,10.0,Good service,10
4389,349,2023-07-02 20:00:00,4098.0,Loan Payment,8.318498320504338,3.0,Needs improvement,10
4390,203,2023-07-02 21:00:00,1903.0,Investment,7.55171221535131,10.0,Very satisfied,10
4391,134,2023-07-02 22:00:00,1295.0,Investment,7.16703787691222,7.0,Unsatisfactory,8
4392,771,2023-07-02 23:00:00,544.0,Investment,6.300785794663244,9.0,Excellent,3
4393,526,2023-07-03 00:00:00,3457.0,Bill Payment,8.148445666243235,9.0,Good service,7
4394,508,2023-07-03 01:00:00,1389.0,Investment,7.237059026124737,6.0,Excellent,2
4395,66,2023-07-03 02:00:00,655.0,Investment,6.486160788944089,10.0,Needs improvement,3
4396,480,2023-07-03 03:00:00,33.0,Purchase,3.5263605246161616,7.0,Unsatisfactory,5
4397,863,2023-07-03 04:00:00,4662.0,Bill Payment,8.44741429680832,9.0,Good service,3
4398,459,2023-07-03 05:00:00,4461.0,Purchase,8.403352374992478,7.0,Unsatisfactory,2
4399,342,2023-07-03 06:00:00,4975.0,Loan Payment,8.512381634419015,10.0,Very satisfied,3
4400,707,2023-07-03 07:00:00,4680.0,Bill Payment,8.45126704130007,10.0,Very satisfied,6
4401,626,2023-07-03 08:00:00,4134.0,Purchase,8.327242607457793,9.0,Good service,10
4402,159,2023-07-03 09:00:00,374.0,Purchase,5.926926025970411,10.0,Excellent,2
4403,161,2023-07-03 10:00:00,2665.0,Loan Payment,7.888334500738654,9.0,Excellent,5
4404,254,2023-07-03 11:00:00,418.0,Loan Payment,6.037870919922137,7.0,Very satisfied,6
4405,984,2023-07-03 12:00:00,1324.0,Investment,7.1891677384203225,10.0,Very satisfied,10
4406,897,2023-07-03 13:00:00,228.0,Investment,5.43372200355424,9.0,Unsatisfactory,9
4407,940,2023-07-03 14:00:00,4713.0,Bill Payment,8.458292083496076,8.0,Very satisfied,1
4408,527,2023-07-03 15:00:00,0.0,Bill Payment,0.0,9.0,Very satisfied,2
4409,549,2023-07-03 16:00:00,3443.0,Loan Payment,8.144388865547622,10.0,Needs improvement,7
4410,155,2023-07-03 17:00:00,4963.0,Bill Payment,8.509967146324497,10.0,Good service,1
4411,486,2023-07-03 18:00:00,1612.0,Investment,7.385851078125209,10.0,Good service,5
4412,432,2023-07-03 19:00:00,2714.0,Loan Payment,7.906547232368036,10.0,Very satisfied,7
4413,27,2023-07-03 20:00:00,3658.0,Purchase,8.204945165019208,10.0,Needs improvement,5
4414,12,2023-07-03 21:00:00,1115.0,Loan Payment,7.017506142941256,10.0,Very satisfied,5
4415,67,2023-07-03 22:00:00,3421.0,Bill Payment,8.137980454452139,8.0,Unsatisfactory,2
4416,542,2023-07-03 23:00:00,2498.0,Investment,7.823645930834952,9.0,Needs improvement,2
4417,96,2023-07-04 00:00:00,626.0,Investment,6.440946540632921,10.0,Unsatisfactory,2
4418,215,2023-07-04 01:00:00,4331.0,Purchase,8.37378460812088,9.0,Unsatisfactory,9
4419,194,2023-07-04 02:00:00,2428.0,Purchase,7.795234929002173,3.0,Good service,7
4420,647,2023-07-04 03:00:00,37.0,Loan Payment,3.6375861597263857,10.0,Very satisfied,5
4421,290,2023-07-04 04:00:00,3065.0,Investment,8.028129059431759,6.0,Good service,2
4422,544,2023-07-04 05:00:00,25.0,Purchase,3.258096538021482,5.0,Good service,5
4423,885,2023-07-04 06:00:00,3358.0,Purchase,8.119398589612294,10.0,Good service,10
4424,39,2023-07-04 07:00:00,342.0,Loan Payment,5.83773044716594,8.0,Good service,9
4425,864,2023-07-04 08:00:00,0.0,Loan Payment,0.0,10.0,Good service,4
4426,939,2023-07-04 09:00:00,4671.0,Investment,8.449342524508063,9.0,Excellent,9
4427,939,2023-07-04 10:00:00,2171.0,Bill Payment,7.683403681053826,9.0,Excellent,9
4428,206,2023-07-04 11:00:00,2095.0,Bill Payment,7.647786045440933,8.0,Good service,7
4429,899,2023-07-04 12:00:00,4559.0,Investment,8.425077902508432,9.0,Needs improvement,5
4430,942,2023-07-04 13:00:00,3963.0,Bill Payment,8.285008895449879,5.0,Needs improvement,8
4431,928,2023-07-04 14:00:00,2799.0,Investment,7.937374696163295,8.0,Good service,8
4432,555,2023-07-04 15:00:00,4271.0,Investment,8.35983738064003,10.0,Very satisfied,5
4433,484,2023-07-04 16:00:00,2262.0,Purchase,7.724446645633537,6.0,Needs improvement,4
4434,337,2023-07-04 17:00:00,4983.0,Bill Payment,8.51398806046729,7.0,Unsatisfactory,5
4435,496,2023-07-04 18:00:00,254.0,Investment,5.541263545158426,5.0,Needs improvement,7
4436,771,2023-07-04 19:00:00,1904.0,Bill Payment,7.552237287560802,9.0,Excellent,3
4437,249,2023-07-04 20:00:00,1366.0,Bill Payment,7.220373836723949,10.0,Needs improvement,7
4438,74,2023-07-04 21:00:00,952.0,Loan Payment,6.859614903654202,10.0,Good service,3
4439,373,2023-07-04 22:00:00,3477.0,Bill Payment,8.154212694914229,9.0,Good service,2
4440,831,2023-07-04 23:00:00,3202.0,Investment,8.071843149609158,9.0,Needs improvement,4
4441,879,2023-07-05 00:00:00,1755.0,Purchase,7.470793774195062,7.0,Excellent,10
4442,808,2023-07-05 01:00:00,4515.0,Bill Payment,8.415381925269553,8.0,Needs improvement,4
4443,786,2023-07-05 02:00:00,2367.0,Investment,7.769800996003896,9.0,Good service,7
4444,835,2023-07-05 03:00:00,3889.0,Loan Payment,8.266164436612492,6.0,Unsatisfactory,8
4445,871,2023-07-05 04:00:00,3787.0,Bill Payment,8.239593454305968,9.0,Needs improvement,7
4446,702,2023-07-05 05:00:00,2125.0,Purchase,7.661997558901893,10.0,Very satisfied,10
4447,138,2023-07-05 06:00:00,2277.0,Bill Payment,7.731053144007127,9.0,Good service,10
4448,948,2023-07-05 07:00:00,2277.0,Investment,7.731053144007127,10.0,Unsatisfactory,4
4449,457,2023-07-05 08:00:00,1506.0,Bill Payment,7.317876198626496,10.0,Unsatisfactory,5
4450,814,2023-07-05 09:00:00,2806.0,Bill Payment,7.939871576361883,10.0,Needs improvement,2
4451,823,2023-07-05 10:00:00,4491.0,Loan Payment,8.410053315858335,8.0,Unsatisfactory,4
4452,942,2023-07-05 11:00:00,939.0,Bill Payment,6.84587987526405,5.0,Needs improvement,8
4453,843,2023-07-05 12:00:00,3334.0,Purchase,8.112227958349724,10.0,Unsatisfactory,8
4454,444,2023-07-05 13:00:00,4510.0,Bill Payment,8.414274137408396,10.0,Unsatisfactory,4
4455,353,2023-07-05 14:00:00,4597.0,Loan Payment,8.433376705323127,10.0,Very satisfied,7
4456,996,2023-07-05 15:00:00,366.0,Investment,5.905361848054571,10.0,Very satisfied,10
4457,794,2023-07-05 16:00:00,4320.0,Bill Payment,8.371242135931933,9.0,Good service,9
4458,411,2023-07-05 17:00:00,4074.0,Bill Payment,8.312626025674962,6.0,Needs improvement,4
4459,678,2023-07-05 18:00:00,0.0,Loan Payment,0.0,8.0,Needs improvement,2
4460,790,2023-07-05 19:00:00,3940.0,Loan Payment,8.279189777195004,10.0,Good service,1
