Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Amount_Category
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,2023,6,21,2,Large
4124,802,2023-06-21 19:00:00,119.0,Investment,2023,6,21,2,Small
4125,475,2023-06-21 20:00:00,4939.0,Loan Payment,2023,6,21,2,Large
4126,853,2023-06-21 21:00:00,275.0,Investment,2023,6,21,2,Small
4127,600,2023-06-21 22:00:00,3233.0,Bill Payment,2023,6,21,2,Large
4128,463,2023-06-21 23:00:00,964.0,Loan Payment,2023,6,21,2,Medium
4129,483,2023-06-22 00:00:00,1359.0,Purchase,2023,6,22,3,Medium
4130,704,2023-06-22 01:00:00,1584.0,Loan Payment,2023,6,22,3,Large
4131,153,2023-06-22 02:00:00,2233.0,Investment,2023,6,22,3,Large
4132,823,2023-06-22 03:00:00,3841.0,Investment,2023,6,22,3,Large
4133,649,2023-06-22 04:00:00,3265.0,Investment,2023,6,22,3,Large
4134,785,2023-06-22 05:00:00,1068.0,Purchase,2023,6,22,3,Medium
4135,149,2023-06-22 06:00:00,1967.0,Investment,2023,6,22,3,Large
4136,188,2023-06-22 07:00:00,4954.0,Bill Payment,2023,6,22,3,Large
4137,653,2023-06-22 08:00:00,3157.0,Purchase,2023,6,22,3,Large
4138,131,2023-06-22 09:00:00,2529.0,Loan Payment,2023,6,22,3,Large
4139,452,2023-06-22 10:00:00,3663.0,Investment,2023,6,22,3,Large
4140,516,2023-06-22 11:00:00,2580.0,Bill Payment,2023,6,22,3,Large
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,2023,6,22,3,Large
4142,476,2023-06-22 13:00:00,3897.0,Purchase,2023,6,22,3,Large
4143,263,2023-06-22 14:00:00,897.0,Bill Payment,2023,6,22,3,Medium
4144,538,2023-06-22 15:00:00,754.0,Purchase,2023,6,22,3,Medium
4145,459,2023-06-22 16:00:00,3524.0,Purchase,2023,6,22,3,Large
4146,536,2023-06-22 17:00:00,2940.0,Purchase,2023,6,22,3,Large
4147,778,2023-06-22 18:00:00,2689.0,Loan Payment,2023,6,22,3,Large
4148,741,2023-06-22 19:00:00,185.0,Loan Payment,2023,6,22,3,Small
4149,781,2023-06-22 20:00:00,575.0,Bill Payment,2023,6,22,3,Medium
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,2023,6,22,3,Large
4151,684,2023-06-22 22:00:00,4367.0,Purchase,2023,6,22,3,Large
4152,746,2023-06-22 23:00:00,4636.0,Purchase,2023,6,22,3,Large
4153,295,2023-06-23 00:00:00,1404.0,Loan Payment,2023,6,23,4,Medium
4154,915,2023-06-23 01:00:00,1230.0,Bill Payment,2023,6,23,4,Medium
4155,435,2023-06-23 02:00:00,957.0,Purchase,2023,6,23,4,Medium
4156,275,2023-06-23 03:00:00,594.0,Loan Payment,2023,6,23,4,Medium
4157,588,2023-06-23 04:00:00,2872.0,Investment,2023,6,23,4,Large
4158,308,2023-06-23 05:00:00,1630.0,Bill Payment,2023,6,23,4,Large
4159,726,2023-06-23 06:00:00,3365.0,Bill Payment,2023,6,23,4,Large
4160,943,2023-06-23 07:00:00,2359.0,Bill Payment,2023,6,23,4,Large
4161,997,2023-06-23 08:00:00,3201.0,Investment,2023,6,23,4,Large
4162,376,2023-06-23 09:00:00,3217.0,Purchase,2023,6,23,4,Large
4163,158,2023-06-23 10:00:00,2586.0,Bill Payment,2023,6,23,4,Large
4164,814,2023-06-23 11:00:00,541.0,Loan Payment,2023,6,23,4,Medium
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,2023,6,23,4,Medium
4166,989,2023-06-23 13:00:00,2003.0,Loan Payment,2023,6,23,4,Large
4167,661,2023-06-23 14:00:00,1707.0,Bill Payment,2023,6,23,4,Large
4168,75,2023-06-23 15:00:00,3380.0,Loan Payment,2023,6,23,4,Large
4169,380,2023-06-23 16:00:00,1555.0,Loan Payment,2023,6,23,4,Large
4170,741,2023-06-23 17:00:00,3175.0,Loan Payment,2023,6,23,4,Large
4171,304,2023-06-23 18:00:00,1447.0,Investment,2023,6,23,4,Medium
4172,62,2023-06-23 19:00:00,380.0,Investment,2023,6,23,4,Small
4173,570,2023-06-23 20:00:00,4514.0,Investment,2023,6,23,4,Large
4174,786,2023-06-23 21:00:00,626.0,Purchase,2023,6,23,4,Medium
4175,108,2023-06-23 22:00:00,4176.0,Loan Payment,2023,6,23,4,Large
4176,187,2023-06-23 23:00:00,4024.0,Purchase,2023,6,23,4,Large
4177,987,2023-06-24 00:00:00,4189.0,Investment,2023,6,24,5,Large
4178,229,2023-06-24 01:00:00,2266.0,Loan Payment,2023,6,24,5,Large
4179,48,2023-06-24 02:00:00,4364.0,Purchase,2023,6,24,5,Large
4180,831,2023-06-24 03:00:00,3320.0,Investment,2023,6,24,5,Large
4181,268,2023-06-24 04:00:00,941.0,Purchase,2023,6,24,5,Medium
4182,727,2023-06-24 05:00:00,2339.0,Purchase,2023,6,24,5,Large
4183,802,2023-06-24 06:00:00,403.0,Investment,2023,6,24,5,Small
4184,254,2023-06-24 07:00:00,2475.0,Loan Payment,2023,6,24,5,Large
4185,957,2023-06-24 08:00:00,3287.0,Bill Payment,2023,6,24,5,Large
4186,870,2023-06-24 09:00:00,1939.0,Bill Payment,2023,6,24,5,Large
4187,87,2023-06-24 10:00:00,635.0,Purchase,2023,6,24,5,Medium
4188,181,2023-06-24 11:00:00,4667.0,Purchase,2023,6,24,5,Large
4189,25,2023-06-24 12:00:00,2889.0,Purchase,2023,6,24,5,Large
4190,958,2023-06-24 13:00:00,3176.0,Loan Payment,2023,6,24,5,Large
4191,388,2023-06-24 14:00:00,3432.0,Purchase,2023,6,24,5,Large
4192,222,2023-06-24 15:00:00,2119.0,Purchase,2023,6,24,5,Large
4193,990,2023-06-24 16:00:00,1175.0,Purchase,2023,6,24,5,Medium
4194,397,2023-06-24 17:00:00,2791.0,Investment,2023,6,24,5,Large
4195,938,2023-06-24 18:00:00,1901.0,Bill Payment,2023,6,24,5,Large
4196,511,2023-06-24 19:00:00,3192.0,Bill Payment,2023,6,24,5,Large
4197,561,2023-06-24 20:00:00,1649.0,Investment,2023,6,24,5,Large
4198,846,2023-06-24 21:00:00,791.0,Loan Payment,2023,6,24,5,Medium
4199,440,2023-06-24 22:00:00,4702.0,Loan Payment,2023,6,24,5,Large
4200,175,2023-06-24 23:00:00,2066.0,Loan Payment,2023,6,24,5,Large
4201,904,2023-06-25 00:00:00,2333.0,Investment,2023,6,25,6,Large
4202,311,2023-06-25 01:00:00,2284.0,Bill Payment,2023,6,25,6,Large
4203,984,2023-06-25 02:00:00,2243.0,Bill Payment,2023,6,25,6,Large
4204,274,2023-06-25 03:00:00,2648.0,Purchase,2023,6,25,6,Large
4205,35,2023-06-25 04:00:00,3297.0,Bill Payment,2023,6,25,6,Large
4206,217,2023-06-25 05:00:00,2490.0,Loan Payment,2023,6,25,6,Large
4207,721,2023-06-25 06:00:00,2626.0,Loan Payment,2023,6,25,6,Large
4208,672,2023-06-25 07:00:00,365.0,Purchase,2023,6,25,6,Small
4209,408,2023-06-25 08:00:00,4497.0,Purchase,2023,6,25,6,Large
4210,519,2023-06-25 09:00:00,4684.0,Bill Payment,2023,6,25,6,Large
4211,269,2023-06-25 10:00:00,3356.0,Purchase,2023,6,25,6,Large
4212,638,2023-06-25 11:00:00,3532.0,Purchase,2023,6,25,6,Large
4213,475,2023-06-25 12:00:00,2477.0,Investment,2023,6,25,6,Large
4214,880,2023-06-25 13:00:00,173.0,Bill Payment,2023,6,25,6,Small
4215,325,2023-06-25 14:00:00,3644.0,Loan Payment,2023,6,25,6,Large
4216,356,2023-06-25 15:00:00,4743.0,Investment,2023,6,25,6,Large
4217,90,2023-06-25 16:00:00,3673.0,Loan Payment,2023,6,25,6,Large
4218,42,2023-06-25 17:00:00,3264.0,Purchase,2023,6,25,6,Large
4219,365,2023-06-25 18:00:00,3391.0,Purchase,2023,6,25,6,Large
4220,671,2023-06-25 19:00:00,2074.0,Loan Payment,2023,6,25,6,Large
4221,202,2023-06-25 20:00:00,4275.0,Investment,2023,6,25,6,Large
4222,366,2023-06-25 21:00:00,3994.0,Investment,2023,6,25,6,Large
4223,794,2023-06-25 22:00:00,3897.0,Investment,2023,6,25,6,Large
4224,982,2023-06-25 23:00:00,349.0,Purchase,2023,6,25,6,Small
4225,844,2023-06-26 00:00:00,4831.0,Bill Payment,2023,6,26,0,Large
4226,288,2023-06-26 01:00:00,3791.0,Purchase,2023,6,26,0,Large
4227,603,2023-06-26 02:00:00,3600.0,Loan Payment,2023,6,26,0,Large
4228,481,2023-06-26 03:00:00,1943.0,Investment,2023,6,26,0,Large
4229,637,2023-06-26 04:00:00,1655.0,Bill Payment,2023,6,26,0,Large
4230,501,2023-06-26 05:00:00,4238.0,Investment,2023,6,26,0,Large
4231,638,2023-06-26 06:00:00,2697.0,Purchase,2023,6,26,0,Large
4232,52,2023-06-26 07:00:00,4928.0,Bill Payment,2023,6,26,0,Large
4233,916,2023-06-26 08:00:00,2136.0,Bill Payment,2023,6,26,0,Large
4234,103,2023-06-26 09:00:00,4451.0,Purchase,2023,6,26,0,Large
4235,361,2023-06-26 10:00:00,4714.0,Investment,2023,6,26,0,Large
4236,424,2023-06-26 11:00:00,648.0,Investment,2023,6,26,0,Medium
4237,699,2023-06-26 12:00:00,1234.0,Investment,2023,6,26,0,Medium
4238,205,2023-06-26 13:00:00,3715.0,Purchase,2023,6,26,0,Large
4239,14,2023-06-26 14:00:00,3920.0,Loan Payment,2023,6,26,0,Large
4240,940,2023-06-26 15:00:00,4255.0,Loan Payment,2023,6,26,0,Large
4241,616,2023-06-26 16:00:00,1559.0,Investment,2023,6,26,0,Large
4242,629,2023-06-26 17:00:00,4155.0,Bill Payment,2023,6,26,0,Large
4243,470,2023-06-26 18:00:00,1515.0,Loan Payment,2023,6,26,0,Large
4244,466,2023-06-26 19:00:00,4440.0,Investment,2023,6,26,0,Large
4245,304,2023-06-26 20:00:00,1385.0,Loan Payment,2023,6,26,0,Medium
4246,605,2023-06-26 21:00:00,677.0,Investment,2023,6,26,0,Medium
4247,427,2023-06-26 22:00:00,2384.0,Loan Payment,2023,6,26,0,Large
4248,656,2023-06-26 23:00:00,4100.0,Loan Payment,2023,6,26,0,Large
4249,110,2023-06-27 00:00:00,1025.0,Bill Payment,2023,6,27,1,Medium
4250,675,2023-06-27 01:00:00,345.0,Bill Payment,2023,6,27,1,Small
4251,565,2023-06-27 02:00:00,4771.0,Loan Payment,2023,6,27,1,Large
4252,930,2023-06-27 03:00:00,90.0,Investment,2023,6,27,1,Small
4253,515,2023-06-27 04:00:00,2144.0,Bill Payment,2023,6,27,1,Large
4254,68,2023-06-27 05:00:00,1809.0,Purchase,2023,6,27,1,Large
4255,246,2023-06-27 06:00:00,267.0,Bill Payment,2023,6,27,1,Small
4256,389,2023-06-27 07:00:00,194.0,Loan Payment,2023,6,27,1,Small
4257,650,2023-06-27 08:00:00,132.0,Loan Payment,2023,6,27,1,Small
4258,308,2023-06-27 09:00:00,4710.0,Purchase,2023,6,27,1,Large
4259,925,2023-06-27 10:00:00,3524.0,Bill Payment,2023,6,27,1,Large
4260,352,2023-06-27 11:00:00,1404.0,Loan Payment,2023,6,27,1,Medium
4261,799,2023-06-27 12:00:00,2362.0,Purchase,2023,6,27,1,Large
4262,66,2023-06-27 13:00:00,3229.0,Purchase,2023,6,27,1,Large
4263,460,2023-06-27 14:00:00,1318.0,Investment,2023,6,27,1,Medium
4264,347,2023-06-27 15:00:00,3954.0,Bill Payment,2023,6,27,1,Large
4265,325,2023-06-27 16:00:00,1951.0,Bill Payment,2023,6,27,1,Large
4266,933,2023-06-27 17:00:00,500.0,Bill Payment,2023,6,27,1,Small
4267,667,2023-06-27 18:00:00,1064.0,Loan Payment,2023,6,27,1,Medium
4268,599,2023-06-27 19:00:00,711.0,Purchase,2023,6,27,1,Medium
4269,33,2023-06-27 20:00:00,2944.0,Investment,2023,6,27,1,Large
4270,68,2023-06-27 21:00:00,4705.0,Bill Payment,2023,6,27,1,Large
4271,187,2023-06-27 22:00:00,1144.0,Investment,2023,6,27,1,Medium
4272,192,2023-06-27 23:00:00,89.0,Investment,2023,6,27,1,Small
4273,213,2023-06-28 00:00:00,845.0,Purchase,2023,6,28,2,Medium
4274,600,2023-06-28 01:00:00,661.0,Bill Payment,2023,6,28,2,Medium
4275,428,2023-06-28 02:00:00,426.0,Investment,2023,6,28,2,Small
4276,351,2023-06-28 03:00:00,3690.0,Bill Payment,2023,6,28,2,Large
4277,108,2023-06-28 04:00:00,3876.0,Bill Payment,2023,6,28,2,Large
4278,240,2023-06-28 05:00:00,755.0,Bill Payment,2023,6,28,2,Medium
4279,216,2023-06-28 06:00:00,2012.0,Investment,2023,6,28,2,Large
4280,177,2023-06-28 07:00:00,249.0,Purchase,2023,6,28,2,Small
4281,565,2023-06-28 08:00:00,2903.0,Purchase,2023,6,28,2,Large
4282,330,2023-06-28 09:00:00,1954.0,Investment,2023,6,28,2,Large
4283,561,2023-06-28 10:00:00,865.0,Loan Payment,2023,6,28,2,Medium
4284,881,2023-06-28 11:00:00,3525.0,Bill Payment,2023,6,28,2,Large
4285,626,2023-06-28 12:00:00,2656.0,Bill Payment,2023,6,28,2,Large
4286,450,2023-06-28 13:00:00,3204.0,Purchase,2023,6,28,2,Large
4287,607,2023-06-28 14:00:00,4525.0,Investment,2023,6,28,2,Large
4288,447,2023-06-28 15:00:00,4814.0,Investment,2023,6,28,2,Large
4289,537,2023-06-28 16:00:00,2608.0,Loan Payment,2023,6,28,2,Large
4290,644,2023-06-28 17:00:00,1363.0,Loan Payment,2023,6,28,2,Medium
4291,179,2023-06-28 18:00:00,2045.0,Purchase,2023,6,28,2,Large
4292,395,2023-06-28 19:00:00,2890.0,Loan Payment,2023,6,28,2,Large
4293,145,2023-06-28 20:00:00,689.0,Loan Payment,2023,6,28,2,Medium
4294,876,2023-06-28 21:00:00,496.0,Investment,2023,6,28,2,Small
4295,962,2023-06-28 22:00:00,3630.0,Investment,2023,6,28,2,Large
4296,198,2023-06-28 23:00:00,3660.0,Loan Payment,2023,6,28,2,Large
4297,969,2023-06-29 00:00:00,4728.0,Purchase,2023,6,29,3,Large
4298,837,2023-06-29 01:00:00,1448.0,Loan Payment,2023,6,29,3,Medium
4299,84,2023-06-29 02:00:00,4324.0,Purchase,2023,6,29,3,Large
4300,669,2023-06-29 03:00:00,1494.0,Loan Payment,2023,6,29,3,Medium
4301,85,2023-06-29 04:00:00,700.0,Investment,2023,6,29,3,Medium
4302,457,2023-06-29 05:00:00,1022.0,Investment,2023,6,29,3,Medium
4303,476,2023-06-29 06:00:00,4552.0,Purchase,2023,6,29,3,Large
4304,253,2023-06-29 07:00:00,2357.0,Loan Payment,2023,6,29,3,Large
4305,887,2023-06-29 08:00:00,3718.0,Loan Payment,2023,6,29,3,Large
4306,72,2023-06-29 09:00:00,4480.0,Purchase,2023,6,29,3,Large
4307,223,2023-06-29 10:00:00,1932.0,Loan Payment,2023,6,29,3,Large
4308,276,2023-06-29 11:00:00,647.0,Bill Payment,2023,6,29,3,Medium
4309,795,2023-06-29 12:00:00,3018.0,Investment,2023,6,29,3,Large
4310,776,2023-06-29 13:00:00,2243.0,Investment,2023,6,29,3,Large
4311,246,2023-06-29 14:00:00,2135.0,Purchase,2023,6,29,3,Large
4312,341,2023-06-29 15:00:00,3467.0,Loan Payment,2023,6,29,3,Large
4313,573,2023-06-29 16:00:00,4299.0,Purchase,2023,6,29,3,Large
4314,924,2023-06-29 17:00:00,3184.0,Bill Payment,2023,6,29,3,Large
4315,471,2023-06-29 18:00:00,3698.0,Loan Payment,2023,6,29,3,Large
4316,454,2023-06-29 19:00:00,1409.0,Bill Payment,2023,6,29,3,Medium
4317,771,2023-06-29 20:00:00,2344.0,Purchase,2023,6,29,3,Large
4318,965,2023-06-29 21:00:00,1515.0,Investment,2023,6,29,3,Large
4319,969,2023-06-29 22:00:00,259.0,Bill Payment,2023,6,29,3,Small
4320,7,2023-06-29 23:00:00,545.0,Loan Payment,2023,6,29,3,Medium
4321,188,2023-06-30 00:00:00,3542.0,Purchase,2023,6,30,4,Large
4322,4,2023-06-30 01:00:00,3559.0,Purchase,2023,6,30,4,Large
4323,743,2023-06-30 02:00:00,467.0,Purchase,2023,6,30,4,Small
4324,645,2023-06-30 03:00:00,2748.0,Investment,2023,6,30,4,Large
4325,907,2023-06-30 04:00:00,3379.0,Purchase,2023,6,30,4,Large
4326,125,2023-06-30 05:00:00,4145.0,Purchase,2023,6,30,4,Large
4327,15,2023-06-30 06:00:00,3706.0,Investment,2023,6,30,4,Large
4328,960,2023-06-30 07:00:00,3421.0,Purchase,2023,6,30,4,Large
4329,994,2023-06-30 08:00:00,4079.0,Purchase,2023,6,30,4,Large
4330,525,2023-06-30 09:00:00,3397.0,Bill Payment,2023,6,30,4,Large
4331,630,2023-06-30 10:00:00,3195.0,Purchase,2023,6,30,4,Large
4332,240,2023-06-30 11:00:00,3248.0,Investment,2023,6,30,4,Large
4333,775,2023-06-30 12:00:00,270.0,Bill Payment,2023,6,30,4,Small
4334,360,2023-06-30 13:00:00,1257.0,Purchase,2023,6,30,4,Medium
4335,518,2023-06-30 14:00:00,3343.0,Investment,2023,6,30,4,Large
4336,952,2023-06-30 15:00:00,3332.0,Loan Payment,2023,6,30,4,Large
4337,320,2023-06-30 16:00:00,2583.0,Purchase,2023,6,30,4,Large
4338,231,2023-06-30 17:00:00,2481.5,Loan Payment,2023,6,30,4,Large
4339,946,2023-06-30 18:00:00,1239.0,Bill Payment,2023,6,30,4,Medium
4340,30,2023-06-30 19:00:00,3221.0,Investment,2023,6,30,4,Large
4341,534,2023-06-30 20:00:00,3143.0,Bill Payment,2023,6,30,4,Large
4342,921,2023-06-30 21:00:00,1316.0,Loan Payment,2023,6,30,4,Medium
4343,156,2023-06-30 22:00:00,2111.0,Loan Payment,2023,6,30,4,Large
4344,630,2023-06-30 23:00:00,145.0,Loan Payment,2023,6,30,4,Small
4345,852,2023-07-01 00:00:00,2387.0,Investment,2023,7,1,5,Large
4346,935,2023-07-01 01:00:00,1469.0,Loan Payment,2023,7,1,5,Medium
4347,963,2023-07-01 02:00:00,4241.0,Loan Payment,2023,7,1,5,Large
4348,901,2023-07-01 03:00:00,822.0,Investment,2023,7,1,5,Medium
4349,705,2023-07-01 04:00:00,861.0,Loan Payment,2023,7,1,5,Medium
4350,399,2023-07-01 05:00:00,1754.0,Purchase,2023,7,1,5,Large
4351,346,2023-07-01 06:00:00,1948.0,Loan Payment,2023,7,1,5,Large
4352,195,2023-07-01 07:00:00,880.0,Investment,2023,7,1,5,Medium
4353,168,2023-07-01 08:00:00,644.0,Loan Payment,2023,7,1,5,Medium
4354,377,2023-07-01 09:00:00,678.0,Investment,2023,7,1,5,Medium
4355,489,2023-07-01 10:00:00,1303.0,Loan Payment,2023,7,1,5,Medium
4356,751,2023-07-01 11:00:00,3098.0,Purchase,2023,7,1,5,Large
4357,362,2023-07-01 12:00:00,278.0,Investment,2023,7,1,5,Small
4358,482,2023-07-01 13:00:00,870.0,Investment,2023,7,1,5,Medium
4359,244,2023-07-01 14:00:00,491.0,Investment,2023,7,1,5,Small
4360,581,2023-07-01 15:00:00,3300.0,Investment,2023,7,1,5,Large
4361,607,2023-07-01 16:00:00,3400.0,Loan Payment,2023,7,1,5,Large
4362,589,2023-07-01 17:00:00,2481.5,Loan Payment,2023,7,1,5,Large
4363,171,2023-07-01 18:00:00,2342.0,Purchase,2023,7,1,5,Large
4364,513,2023-07-01 19:00:00,112.0,Purchase,2023,7,1,5,Small
4365,406,2023-07-01 20:00:00,3804.0,Loan Payment,2023,7,1,5,Large
4366,574,2023-07-01 21:00:00,4897.0,Bill Payment,2023,7,1,5,Large
4367,207,2023-07-01 22:00:00,4344.0,Investment,2023,7,1,5,Large
4368,154,2023-07-01 23:00:00,2702.0,Loan Payment,2023,7,1,5,Large
4369,786,2023-07-02 00:00:00,3681.0,Purchase,2023,7,2,6,Large
4370,48,2023-07-02 01:00:00,891.0,Investment,2023,7,2,6,Medium
4371,649,2023-07-02 02:00:00,2245.0,Purchase,2023,7,2,6,Large
4372,1,2023-07-02 03:00:00,4993.0,Bill Payment,2023,7,2,6,Large
4373,747,2023-07-02 04:00:00,3044.0,Investment,2023,7,2,6,Large
4374,905,2023-07-02 05:00:00,4899.0,Bill Payment,2023,7,2,6,Large
4375,768,2023-07-02 06:00:00,2587.0,Bill Payment,2023,7,2,6,Large
4376,407,2023-07-02 07:00:00,685.0,Bill Payment,2023,7,2,6,Medium
4377,107,2023-07-02 08:00:00,2449.0,Loan Payment,2023,7,2,6,Large
4378,173,2023-07-02 09:00:00,1691.0,Purchase,2023,7,2,6,Large
4379,506,2023-07-02 10:00:00,1286.0,Investment,2023,7,2,6,Medium
4380,130,2023-07-02 11:00:00,4777.0,Loan Payment,2023,7,2,6,Large
4381,398,2023-07-02 12:00:00,3257.0,Purchase,2023,7,2,6,Large
4382,294,2023-07-02 13:00:00,4944.0,Loan Payment,2023,7,2,6,Large
4383,552,2023-07-02 14:00:00,3658.0,Purchase,2023,7,2,6,Large
4384,447,2023-07-02 15:00:00,1322.0,Investment,2023,7,2,6,Medium
4385,850,2023-07-02 16:00:00,1083.0,Investment,2023,7,2,6,Medium
4386,16,2023-07-02 17:00:00,4109.0,Investment,2023,7,2,6,Large
4387,639,2023-07-02 18:00:00,1664.0,Investment,2023,7,2,6,Large
4388,885,2023-07-02 19:00:00,3757.0,Purchase,2023,7,2,6,Large
4389,349,2023-07-02 20:00:00,4098.0,Loan Payment,2023,7,2,6,Large
4390,203,2023-07-02 21:00:00,1903.0,Investment,2023,7,2,6,Large
4391,134,2023-07-02 22:00:00,1295.0,Investment,2023,7,2,6,Medium
4392,771,2023-07-02 23:00:00,544.0,Investment,2023,7,2,6,Medium
4393,526,2023-07-03 00:00:00,3457.0,Bill Payment,2023,7,3,0,Large
4394,508,2023-07-03 01:00:00,1389.0,Investment,2023,7,3,0,Medium
4395,66,2023-07-03 02:00:00,655.0,Investment,2023,7,3,0,Medium
4396,480,2023-07-03 03:00:00,33.0,Purchase,2023,7,3,0,Small
4397,863,2023-07-03 04:00:00,4662.0,Bill Payment,2023,7,3,0,Large
4398,459,2023-07-03 05:00:00,4461.0,Purchase,2023,7,3,0,Large
4399,342,2023-07-03 06:00:00,4975.0,Loan Payment,2023,7,3,0,Large
4400,707,2023-07-03 07:00:00,4680.0,Bill Payment,2023,7,3,0,Large
4401,626,2023-07-03 08:00:00,4134.0,Purchase,2023,7,3,0,Large
4402,159,2023-07-03 09:00:00,374.0,Purchase,2023,7,3,0,Small
4403,161,2023-07-03 10:00:00,2665.0,Loan Payment,2023,7,3,0,Large
4404,254,2023-07-03 11:00:00,418.0,Loan Payment,2023,7,3,0,Small
4405,984,2023-07-03 12:00:00,1324.0,Investment,2023,7,3,0,Medium
4406,897,2023-07-03 13:00:00,228.0,Investment,2023,7,3,0,Small
4407,940,2023-07-03 14:00:00,4713.0,Bill Payment,2023,7,3,0,Large
4408,527,2023-07-03 15:00:00,2481.5,Bill Payment,2023,7,3,0,Large
4409,549,2023-07-03 16:00:00,3443.0,Loan Payment,2023,7,3,0,Large
4410,155,2023-07-03 17:00:00,4963.0,Bill Payment,2023,7,3,0,Large
4411,486,2023-07-03 18:00:00,1612.0,Investment,2023,7,3,0,Large
4412,432,2023-07-03 19:00:00,2714.0,Loan Payment,2023,7,3,0,Large
4413,27,2023-07-03 20:00:00,3658.0,Purchase,2023,7,3,0,Large
4414,12,2023-07-03 21:00:00,1115.0,Loan Payment,2023,7,3,0,Medium
4415,67,2023-07-03 22:00:00,3421.0,Bill Payment,2023,7,3,0,Large
4416,542,2023-07-03 23:00:00,2498.0,Investment,2023,7,3,0,Large
4417,96,2023-07-04 00:00:00,626.0,Investment,2023,7,4,1,Medium
4418,215,2023-07-04 01:00:00,4331.0,Purchase,2023,7,4,1,Large
4419,194,2023-07-04 02:00:00,2428.0,Purchase,2023,7,4,1,Large
4420,647,2023-07-04 03:00:00,37.0,Loan Payment,2023,7,4,1,Small
4421,290,2023-07-04 04:00:00,3065.0,Investment,2023,7,4,1,Large
4422,544,2023-07-04 05:00:00,25.0,Purchase,2023,7,4,1,Small
4423,885,2023-07-04 06:00:00,3358.0,Purchase,2023,7,4,1,Large
4424,39,2023-07-04 07:00:00,342.0,Loan Payment,2023,7,4,1,Small
4425,864,2023-07-04 08:00:00,2481.5,Loan Payment,2023,7,4,1,Large
4426,939,2023-07-04 09:00:00,4671.0,Investment,2023,7,4,1,Large
4427,939,2023-07-04 10:00:00,2171.0,Bill Payment,2023,7,4,1,Large
4428,206,2023-07-04 11:00:00,2095.0,Bill Payment,2023,7,4,1,Large
4429,899,2023-07-04 12:00:00,4559.0,Investment,2023,7,4,1,Large
4430,942,2023-07-04 13:00:00,3963.0,Bill Payment,2023,7,4,1,Large
4431,928,2023-07-04 14:00:00,2799.0,Investment,2023,7,4,1,Large
4432,555,2023-07-04 15:00:00,4271.0,Investment,2023,7,4,1,Large
4433,484,2023-07-04 16:00:00,2262.0,Purchase,2023,7,4,1,Large
4434,337,2023-07-04 17:00:00,4983.0,Bill Payment,2023,7,4,1,Large
4435,496,2023-07-04 18:00:00,254.0,Investment,2023,7,4,1,Small
4436,771,2023-07-04 19:00:00,1904.0,Bill Payment,2023,7,4,1,Large
4437,249,2023-07-04 20:00:00,1366.0,Bill Payment,2023,7,4,1,Medium
4438,74,2023-07-04 21:00:00,952.0,Loan Payment,2023,7,4,1,Medium
4439,373,2023-07-04 22:00:00,3477.0,Bill Payment,2023,7,4,1,Large
4440,831,2023-07-04 23:00:00,3202.0,Investment,2023,7,4,1,Large
4441,879,2023-07-05 00:00:00,1755.0,Purchase,2023,7,5,2,Large
4442,808,2023-07-05 01:00:00,4515.0,Bill Payment,2023,7,5,2,Large
4443,786,2023-07-05 02:00:00,2367.0,Investment,2023,7,5,2,Large
4444,835,2023-07-05 03:00:00,3889.0,Loan Payment,2023,7,5,2,Large
4445,871,2023-07-05 04:00:00,3787.0,Bill Payment,2023,7,5,2,Large
4446,702,2023-07-05 05:00:00,2125.0,Purchase,2023,7,5,2,Large
4447,138,2023-07-05 06:00:00,2277.0,Bill Payment,2023,7,5,2,Large
4448,948,2023-07-05 07:00:00,2277.0,Investment,2023,7,5,2,Large
4449,457,2023-07-05 08:00:00,1506.0,Bill Payment,2023,7,5,2,Large
4450,814,2023-07-05 09:00:00,2806.0,Bill Payment,2023,7,5,2,Large
4451,823,2023-07-05 10:00:00,4491.0,Loan Payment,2023,7,5,2,Large
4452,942,2023-07-05 11:00:00,939.0,Bill Payment,2023,7,5,2,Medium
4453,843,2023-07-05 12:00:00,3334.0,Purchase,2023,7,5,2,Large
4454,444,2023-07-05 13:00:00,4510.0,Bill Payment,2023,7,5,2,Large
4455,353,2023-07-05 14:00:00,4597.0,Loan Payment,2023,7,5,2,Large
4456,996,2023-07-05 15:00:00,366.0,Investment,2023,7,5,2,Small
4457,794,2023-07-05 16:00:00,4320.0,Bill Payment,2023,7,5,2,Large
4458,411,2023-07-05 17:00:00,4074.0,Bill Payment,2023,7,5,2,Large
4459,678,2023-07-05 18:00:00,2481.5,Loan Payment,2023,7,5,2,Large
4460,790,2023-07-05 19:00:00,3940.0,Loan Payment,2023,7,5,2,Large
4461,538,2023-07-05 20:00:00,4857.0,Loan Payment,2023,7,5,2,Large
4462,982,2023-07-05 21:00:00,836.0,Bill Payment,2023,7,5,2,Medium
4463,453,2023-07-05 22:00:00,675.0,Purchase,2023,7,5,2,Medium
