Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend,month,Total_Spend,Avg_Transaction_Value,Transaction_Count,months_since_last_transaction,total_spend_log
4030,657,2023-06-17 21:00:00,956.0,Purchase,9.0,Needs improvement,9,2023-06,11565.0,2313.0,5,0,9.355825038718164
4031,614,2023-06-17 22:00:00,1308.0,Bill Payment,10.0,Very satisfied,10,2023-06,17075.0,2134.375,8,0,9.745429247877853
4032,335,2023-06-17 23:00:00,2521.0,Loan Payment,7.0,Excellent,8,2023-06,13724.0,2744.8,5,1,9.526974266377731
4033,847,2023-06-18 00:00:00,2198.0,Bill Payment,9.0,Needs improvement,4,2023-06,18427.0,2047.4444444444443,9,1,9.821626526055807
4034,633,2023-06-18 01:00:00,891.0,Investment,10.0,Good service,3,2023-06,11978.0,2395.6,5,5,9.39091039573133
4035,688,2023-06-18 02:00:00,1857.0,Investment,6.0,Excellent,3,2023-06,8128.0,2032.0,4,3,9.003193193746572
4036,575,2023-06-18 03:00:00,1985.0,Loan Payment,10.0,Unsatisfactory,1,2023-06,21227.0,2653.375,8,0,9.963076343947785
4037,296,2023-06-18 04:00:00,4278.0,Purchase,6.0,Very satisfied,3,2023-06,13579.0,2715.8,5,2,9.516353401112687
4038,84,2023-06-18 05:00:00,4578.0,Purchase,6.0,Good service,6,2023-06,22828.0,2853.5,8,0,10.035786936549613
4039,15,2023-06-18 06:00:00,2974.0,Bill Payment,10.0,Very satisfied,6,2023-06,22481.0,2810.125,8,0,10.020470268021743
4040,867,2023-06-18 07:00:00,3073.0,Investment,10.0,Very satisfied,1,2023-06,12065.0,2413.0,5,1,9.398146859000708
4041,134,2023-06-18 08:00:00,3138.0,Investment,7.0,Unsatisfactory,8,2023-06,8267.0,2066.75,4,0,9.020147920801659
4042,478,2023-06-18 09:00:00,507.0,Loan Payment,7.0,Good service,3,2023-06,11059.0,2211.8,5,2,9.311090275076326
4043,633,2023-06-18 10:00:00,2226.0,Investment,10.0,Good service,3,2023-06,11978.0,2395.6,5,0,9.39091039573133
4044,319,2023-06-18 11:00:00,998.0,Purchase,10.0,Good service,7,2023-06,7885.0,2628.3333333333335,3,1,8.972844314437573
4045,392,2023-06-18 12:00:00,2618.0,Purchase,7.0,Excellent,5,2023-06,7497.0,3748.5,2,2,8.922391597295857
4046,479,2023-06-18 13:00:00,2485.0,Purchase,8.0,Needs improvement,8,2023-06,5294.0,2647.0,2,2,8.574518258035507
4047,640,2023-06-18 14:00:00,4524.0,Loan Payment,10.0,Good service,8,2023-06,15154.0,2525.6666666666665,6,2,9.626085789491903
4048,368,2023-06-18 15:00:00,1380.0,Bill Payment,6.0,Needs improvement,5,2023-06,18390.0,2627.1428571428573,7,1,9.81961669349898
4049,367,2023-06-18 16:00:00,3598.0,Investment,9.0,Very satisfied,8,2023-06,10937.0,2734.25,4,2,9.299998243906717
4050,288,2023-06-18 17:00:00,2512.0,Loan Payment,10.0,Very satisfied,1,2023-06,19863.0,2837.5714285714284,7,1,9.896664327188002
4051,813,2023-06-18 18:00:00,4819.0,Bill Payment,10.0,Excellent,5,2023-06,21674.0,3096.285714285714,7,0,9.983914801648742
4052,378,2023-06-18 19:00:00,188.0,Loan Payment,10.0,Good service,5,2023-06,13145.0,1460.5555555555557,9,0,9.483872808823522
4053,692,2023-06-18 20:00:00,0.0,Investment,10.0,Unsatisfactory,3,2023-06,15307.0,3061.4,5,0,9.636130846545592
4054,463,2023-06-18 21:00:00,2558.0,Purchase,10.0,Unsatisfactory,8,2023-06,19692.0,2461.5,8,2,9.888018521632196
4055,594,2023-06-18 22:00:00,4844.0,Bill Payment,10.0,Good service,7,2023-06,16448.0,2741.3333333333335,6,1,9.708019964072157
4056,13,2023-06-18 23:00:00,121.0,Bill Payment,10.0,Excellent,6,2023-06,18490.0,2054.4444444444443,9,1,9.825039406206987
4057,536,2023-06-19 00:00:00,3229.0,Loan Payment,9.0,Good service,6,2023-06,11304.0,2826.0,4,1,9.33300038471207
4058,168,2023-06-19 01:00:00,724.0,Loan Payment,10.0,Very satisfied,10,2023-06,7771.0,1295.1666666666667,6,0,8.95828281049733
4059,270,2023-06-19 02:00:00,1411.0,Purchase,9.0,Needs improvement,2,2023-06,13914.0,2319.0,6,1,9.54072267395999
4060,988,2023-06-19 03:00:00,2934.0,Loan Payment,9.0,Needs improvement,7,2023-06,16165.0,2020.625,8,1,9.69066555029379
4061,971,2023-06-19 04:00:00,1391.0,Investment,9.0,Good service,7,2023-06,4164.0,2082.0,2,2,8.334471554600944
4062,70,2023-06-19 05:00:00,3137.0,Investment,9.0,Needs improvement,3,2023-06,6152.0,2050.6666666666665,3,0,8.724695046740491
4063,318,2023-06-19 06:00:00,4918.0,Investment,10.0,Needs improvement,5,2023-06,9877.0,3292.3333333333335,3,0,9.19806534110057
4064,376,2023-06-19 07:00:00,3021.0,Investment,7.0,Very satisfied,9,2023-06,18271.0,3045.1666666666665,6,4,9.813125112455737
4065,89,2023-06-19 08:00:00,1218.0,Purchase,9.0,Good service,3,2023-06,2318.0,1159.0,2,1,7.7488913372555315
4066,701,2023-06-19 09:00:00,3135.0,Purchase,8.0,Good service,8,2023-06,11640.0,2328.0,5,1,9.36228862824824
4067,257,2023-06-19 10:00:00,46.0,Purchase,7.0,Very satisfied,7,2023-06,10457.0,2091.4,5,0,9.255122514748075
4068,217,2023-06-19 11:00:00,1838.0,Loan Payment,9.0,Good service,3,2023-06,19007.0,2375.875,8,1,9.852615222162372
4069,450,2023-06-19 12:00:00,3070.0,Purchase,7.0,Very satisfied,10,2023-06,23065.0,2562.777777777778,9,0,10.046114950785885
4070,894,2023-06-19 13:00:00,3351.0,Bill Payment,10.0,Good service,10,2023-06,7436.0,2478.6666666666665,3,3,8.9142228207033
4071,544,2023-06-19 14:00:00,3951.0,Bill Payment,5.0,Good service,5,2023-06,10169.0,2033.8,5,1,9.227197489042606
4072,141,2023-06-19 15:00:00,819.0,Bill Payment,8.0,Unsatisfactory,10,2023-06,11646.0,2911.5,4,2,9.362803915102653
4073,161,2023-06-19 16:00:00,3082.0,Loan Payment,9.0,Excellent,5,2023-06,26071.0,2172.5833333333335,12,1,10.168617220517397
4074,32,2023-06-19 17:00:00,4128.0,Loan Payment,10.0,Needs improvement,4,2023-06,28958.0,3217.5555555555557,9,0,10.273636315516725
4075,824,2023-06-19 18:00:00,1536.0,Purchase,8.0,Very satisfied,9,2023-06,9486.0,1581.0,6,0,9.157677719392877
4076,152,2023-06-19 19:00:00,3529.0,Investment,10.0,Needs improvement,7,2023-06,22796.0,3256.5714285714284,7,1,10.034384227337895
4077,859,2023-06-19 20:00:00,4901.0,Bill Payment,9.0,Excellent,4,2023-06,16089.0,2681.5,6,0,9.685953239986429
4078,260,2023-06-19 21:00:00,505.0,Loan Payment,10.0,Unsatisfactory,2,2023-06,24476.0,2719.5555555555557,9,0,10.10548918009691
4079,728,2023-06-19 22:00:00,434.0,Bill Payment,10.0,Good service,10,2023-06,14105.0,2015.0,7,0,9.554355517768125
4080,279,2023-06-19 23:00:00,2757.0,Purchase,8.0,Unsatisfactory,3,2023-06,9164.0,1527.3333333333333,6,0,9.123147160273806
4081,285,2023-06-20 00:00:00,2075.0,Loan Payment,10.0,Very satisfied,9,2023-06,16980.0,3396.0,5,0,9.739850350946302
4082,610,2023-06-20 01:00:00,1992.0,Investment,10.0,Very satisfied,8,2023-06,22010.0,2445.5555555555557,9,0,9.999297607382104
4083,917,2023-06-20 02:00:00,1478.0,Investment,10.0,Good service,2,2023-06,11087.0,1847.8333333333333,6,0,9.313618721429684
4084,542,2023-06-20 03:00:00,3810.0,Loan Payment,9.0,Needs improvement,2,2023-06,15935.0,1991.875,8,0,9.67633597982438
4085,602,2023-06-20 04:00:00,1243.0,Investment,7.0,Unsatisfactory,8,2023-06,1467.0,489.0,3,2,7.291656209174461
4086,148,2023-06-20 05:00:00,1807.0,Purchase,10.0,Unsatisfactory,1,2023-06,18354.0,2294.25,8,0,9.817657295930935
4087,656,2023-06-20 06:00:00,574.0,Investment,10.0,Excellent,3,2023-06,15449.0,3089.8,5,2,9.645364282325891
4088,67,2023-06-20 07:00:00,3029.0,Bill Payment,8.0,Unsatisfactory,2,2023-06,17507.0,2917.8333333333335,6,2,9.770413198310786
4089,945,2023-06-20 08:00:00,1314.0,Bill Payment,9.0,Good service,9,2023-06,11326.0,2265.2,5,0,9.334944535200714
4090,869,2023-06-20 09:00:00,142.0,Bill Payment,9.0,Needs improvement,3,2023-06,16316.0,2719.3333333333335,6,1,9.69996278809107
4091,570,2023-06-20 10:00:00,458.0,Loan Payment,10.0,Unsatisfactory,5,2023-06,16911.0,2415.8571428571427,7,1,9.735778708110018
4092,1000,2023-06-20 11:00:00,1840.0,Loan Payment,6.0,Unsatisfactory,5,2023-06,9652.0,1608.6666666666667,6,0,9.175024026848615
4093,940,2023-06-20 12:00:00,2168.0,Loan Payment,8.0,Very satisfied,1,2023-06,20808.0,2312.0,9,1,9.94314086441278
4094,793,2023-06-20 13:00:00,3636.0,Loan Payment,8.0,Excellent,4,2023-06,14361.0,2051.5714285714284,7,0,9.572341108670264
4095,279,2023-06-20 14:00:00,859.0,Loan Payment,8.0,Unsatisfactory,3,2023-06,9164.0,1527.3333333333333,6,0,9.123147160273806
4096,748,2023-06-20 15:00:00,3972.0,Purchase,10.0,Good service,9,2023-06,16217.0,3243.4,5,2,9.693877015504503
4097,443,2023-06-20 16:00:00,1490.0,Loan Payment,10.0,Unsatisfactory,1,2023-06,9381.0,2345.25,4,3,9.146548238888403
4098,897,2023-06-20 17:00:00,910.0,Investment,9.0,Unsatisfactory,9,2023-06,6984.0,1164.0,6,0,8.851520271691061
4099,865,2023-06-20 18:00:00,4864.0,Purchase,8.0,Good service,2,2023-06,22118.0,2211.8,10,0,10.00419224665776
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment,8.0,Good service,2,2023-06,10507.0,2101.4,5,0,9.259892150805431
4101,128,2023-06-20 20:00:00,1909.0,Investment,6.0,Unsatisfactory,10,2023-06,12388.0,3097.0,4,2,9.424564261115739
4102,337,2023-06-20 21:00:00,2954.0,Purchase,7.0,Unsatisfactory,5,2023-06,16086.0,2681.0,6,0,9.685766771390307
4103,482,2023-06-20 22:00:00,4967.0,Bill Payment,9.0,Needs improvement,2,2023-06,5837.0,2918.5,2,0,8.67214355141406
4104,721,2023-06-20 23:00:00,3254.0,Purchase,8.0,Needs improvement,1,2023-06,16603.0,2767.1666666666665,6,0,9.71739890917293
4105,948,2023-06-21 00:00:00,524.0,Loan Payment,10.0,Unsatisfactory,4,2023-06,16412.0,2051.5,8,0,9.705828982731935
4106,186,2023-06-21 01:00:00,1601.0,Purchase,7.0,Needs improvement,3,2023-06,18257.0,2608.1428571428573,7,1,9.812358619125026
4107,169,2023-06-21 02:00:00,93.0,Purchase,7.0,Good service,2,2023-06,21372.0,2374.6666666666665,9,1,9.96988372217581
4108,684,2023-06-21 03:00:00,3752.0,Bill Payment,9.0,Good service,1,2023-06,19318.0,2146.4444444444443,9,0,9.868844346592555
4109,260,2023-06-21 04:00:00,4903.0,Purchase,10.0,Unsatisfactory,2,2023-06,24476.0,2719.5555555555557,9,0,10.10548918009691
4110,717,2023-06-21 05:00:00,2137.0,Purchase,10.0,Good service,6,2023-06,22104.0,2763.0,8,0,10.003559106260344
4111,964,2023-06-21 06:00:00,1611.0,Bill Payment,6.0,Very satisfied,4,2023-06,24420.0,2713.3333333333335,9,0,10.103198696867215
4112,647,2023-06-21 07:00:00,4627.0,Loan Payment,10.0,Very satisfied,5,2023-06,11149.0,1858.1666666666667,6,1,9.319194776888265
4113,558,2023-06-21 08:00:00,1232.0,Investment,10.0,Needs improvement,2,2023-06,3448.0,1149.3333333333333,3,1,8.145839612936841
4114,507,2023-06-21 09:00:00,4339.0,Purchase,8.0,Needs improvement,10,2023-06,9194.0,2298.5,4,1,9.126415137038421
4115,521,2023-06-21 10:00:00,1852.0,Bill Payment,7.0,Good service,10,2023-06,432432.0,144144.0,3,2,12.97718268005897
4116,471,2023-06-21 11:00:00,2301.0,Purchase,7.0,Excellent,5,2023-06,14224.0,1778.0,8,0,9.562756258994531
4117,161,2023-06-21 12:00:00,1599.0,Loan Payment,9.0,Excellent,5,2023-06,26071.0,2172.5833333333335,12,0,10.168617220517397
4118,289,2023-06-21 13:00:00,2906.0,Loan Payment,10.0,Good service,8,2023-06,6770.0,2256.6666666666665,3,2,8.820404065485645
4119,340,2023-06-21 14:00:00,4498.0,Bill Payment,9.0,Good service,10,2023-06,13414.0,2682.8,5,1,9.504128762859725
4120,900,2023-06-21 15:00:00,18.0,Investment,10.0,Unsatisfactory,5,2023-06,11465.0,2866.25,4,1,9.347141413468329
4121,833,2023-06-21 16:00:00,4718.0,Investment,7.0,Good service,2,2023-06,24905.0,2490.5,10,0,10.122864017281094
4122,502,2023-06-21 17:00:00,724.0,Purchase,9.0,Unsatisfactory,4,2023-06,4006.0,2003.0,2,4,8.295798110636145
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,9.0,Unsatisfactory,1,2023-06,18226.0,2025.111111111111,9,0,9.810659290224933
4124,802,2023-06-21 19:00:00,119.0,Investment,10.0,Unsatisfactory,9,2023-06,2094.0,523.5,4,3,7.647308832356238
4125,475,2023-06-21 20:00:00,4939.0,Loan Payment,10.0,Good service,9,2023-06,22523.0,2502.5555555555557,9,0,10.022336686374508
4126,853,2023-06-21 21:00:00,275.0,Investment,9.0,Very satisfied,7,2023-06,11805.0,1475.625,8,0,9.376363155800634
4127,600,2023-06-21 22:00:00,3233.0,Bill Payment,5.0,Needs improvement,3,2023-06,6466.0,2155.3333333333335,3,0,8.774467601446593
4128,463,2023-06-21 23:00:00,964.0,Loan Payment,10.0,Unsatisfactory,8,2023-06,19692.0,2461.5,8,0,9.888018521632196
4129,483,2023-06-22 00:00:00,1359.0,Purchase,10.0,Needs improvement,5,2023-06,22360.0,3194.285714285714,7,2,10.015073648988146
4130,704,2023-06-22 01:00:00,1584.0,Loan Payment,10.0,Excellent,1,2023-06,16017.0,2288.1428571428573,7,1,9.681468368883628
4131,153,2023-06-22 02:00:00,2233.0,Investment,10.0,Excellent,6,2023-06,14655.0,2931.0,5,2,9.592605086913911
4132,823,2023-06-22 03:00:00,3841.0,Investment,8.0,Unsatisfactory,4,2023-06,27427.0,3918.1428571428573,7,1,10.219319668404255
4133,649,2023-06-22 04:00:00,3265.0,Investment,10.0,Unsatisfactory,2,2023-06,198050.0,18004.545454545456,11,0,12.196279852267308
4134,785,2023-06-22 05:00:00,1068.0,Purchase,9.0,Excellent,5,2023-06,15601.0,1950.125,8,2,9.655154390148258
4135,149,2023-06-22 06:00:00,1967.0,Investment,6.0,Good service,2,2023-06,34396.0,2866.3333333333335,12,1,10.445724630256212
4136,188,2023-06-22 07:00:00,4954.0,Bill Payment,8.0,Good service,1,2023-06,10912.0,2728.0,4,2,9.29771001811309
4137,653,2023-06-22 08:00:00,3157.0,Purchase,9.0,Good service,7,2023-06,9659.0,3219.6666666666665,3,4,9.175748927206564
4138,131,2023-06-22 09:00:00,2529.0,Loan Payment,8.0,Needs improvement,7,2023-06,15541.0,3108.2,5,1,9.651301315769187
4139,452,2023-06-22 10:00:00,3663.0,Investment,8.0,Unsatisfactory,1,2023-06,5983.0,1495.75,4,1,8.696844519654313
4140,516,2023-06-22 11:00:00,2580.0,Bill Payment,7.0,Good service,5,2023-06,21881.0,3125.8571428571427,7,1,9.993419660036736
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,9.0,Unsatisfactory,10,2023-06,9085.0,3028.3333333333335,3,0,9.114490046319348
4142,476,2023-06-22 13:00:00,3897.0,Purchase,10.0,Good service,1,2023-06,17412.0,2902.0,6,0,9.764972332679383
4143,263,2023-06-22 14:00:00,897.0,Bill Payment,9.0,Very satisfied,6,2023-06,13666.0,1952.2857142857142,7,1,9.5227394469648
4144,538,2023-06-22 15:00:00,754.0,Purchase,10.0,Good service,5,2023-06,15006.0,3001.2,5,3,9.616272037895989
4145,459,2023-06-22 16:00:00,3524.0,Purchase,7.0,Unsatisfactory,2,2023-06,17888.0,2981.3333333333335,6,2,9.791941277791215
4146,536,2023-06-22 17:00:00,2940.0,Purchase,9.0,Good service,6,2023-06,11304.0,2826.0,4,0,9.33300038471207
4147,778,2023-06-22 18:00:00,2689.0,Loan Payment,7.0,Very satisfied,6,2023-06,16737.0,2789.5,6,1,9.725436862592819
4148,741,2023-06-22 19:00:00,185.0,Loan Payment,9.0,Unsatisfactory,6,2023-06,8456.0,2114.0,4,4,9.042749779782222
4149,781,2023-06-22 20:00:00,575.0,Bill Payment,9.0,Very satisfied,3,2023-06,5371.0,1790.3333333333333,3,0,8.588955557643128
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,9.0,Unsatisfactory,2,2023-06,7815.0,2605.0,3,0,8.96392819372262
4151,684,2023-06-22 22:00:00,4367.0,Purchase,9.0,Good service,1,2023-06,19318.0,2146.4444444444443,9,0,9.868844346592555
4152,746,2023-06-22 23:00:00,4636.0,Purchase,8.0,Very satisfied,10,2023-06,8877.0,2959.0,3,4,9.09133158539398
4153,295,2023-06-23 00:00:00,1404.0,Loan Payment,9.0,Very satisfied,2,2023-06,19554.0,3259.0,6,1,9.880986287189614
4154,915,2023-06-23 01:00:00,1230.0,Bill Payment,10.0,Needs improvement,2,2023-06,16739.0,2092.375,8,1,9.725556344043467
4155,435,2023-06-23 02:00:00,957.0,Purchase,10.0,Very satisfied,9,2023-06,11883.0,1980.5,6,2,9.382948236582498
4156,275,2023-06-23 03:00:00,594.0,Loan Payment,5.0,Unsatisfactory,8,2023-06,7098.0,1419.6,5,0,8.867709208039386
4157,588,2023-06-23 04:00:00,2872.0,Investment,9.0,Very satisfied,7,2023-06,10806.0,3602.0,3,4,9.287949351303165
4158,308,2023-06-23 05:00:00,1630.0,Bill Payment,2.0,Very satisfied,1,2023-06,26462.0,2646.2,10,0,10.183502809926877
4159,726,2023-06-23 06:00:00,3365.0,Bill Payment,9.0,Good service,3,2023-06,22968.0,2871.0,8,0,10.041900759689755
4160,943,2023-06-23 07:00:00,2359.0,Bill Payment,8.0,Very satisfied,1,2023-06,12583.0,3145.75,4,1,9.440181444738114
4161,997,2023-06-23 08:00:00,3201.0,Investment,10.0,Needs improvement,10,2023-06,5720.0,1430.0,4,1,8.651898894268529
4162,376,2023-06-23 09:00:00,3217.0,Purchase,7.0,Very satisfied,9,2023-06,18271.0,3045.1666666666665,6,0,9.813125112455737
4163,158,2023-06-23 10:00:00,2586.0,Bill Payment,7.0,Good service,2,2023-06,12497.0,2499.4,5,1,9.433323910489026
4164,814,2023-06-23 11:00:00,541.0,Loan Payment,10.0,Needs improvement,2,2023-06,21373.0,2137.3,10,1,9.969930509084842
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,10.0,Unsatisfactory,8,2023-06,7810.0,1952.5,4,3,8.963288275610298
4166,989,2023-06-23 13:00:00,2003.0,Loan Payment,8.0,Very satisfied,10,2023-06,13743.0,2748.6,5,0,9.528357644224037
4167,661,2023-06-23 14:00:00,1707.0,Bill Payment,10.0,Unsatisfactory,4,2023-06,5385.0,1346.25,4,2,8.591558273371545
4168,75,2023-06-23 15:00:00,3380.0,Loan Payment,10.0,Very satisfied,2,2023-06,9301.0,3100.3333333333335,3,1,9.137984709784043
4169,380,2023-06-23 16:00:00,1555.0,Loan Payment,10.0,Good service,1,2023-06,15311.0,3062.2,5,0,9.636392113692736
4170,741,2023-06-23 17:00:00,3175.0,Loan Payment,9.0,Unsatisfactory,6,2023-06,8456.0,2114.0,4,0,9.042749779782222
4171,304,2023-06-23 18:00:00,1447.0,Investment,10.0,Needs improvement,5,2023-06,15731.0,1966.375,8,0,9.6634521335517
4172,62,2023-06-23 19:00:00,380.0,Investment,8.0,Good service,5,2023-06,7112.0,1422.4,5,2,8.869679374733515
4173,570,2023-06-23 20:00:00,4514.0,Investment,10.0,Unsatisfactory,5,2023-06,16911.0,2415.8571428571427,7,0,9.735778708110018
4174,786,2023-06-23 21:00:00,626.0,Purchase,9.0,Good service,7,2023-06,24070.0,2674.4444444444443,9,0,10.088763075406442
4175,108,2023-06-23 22:00:00,4176.0,Loan Payment,6.0,Good service,5,2023-06,22922.0,3274.5714285714284,7,0,10.039896052315676
4176,187,2023-06-23 23:00:00,4024.0,Purchase,4.0,Excellent,10,2023-06,5919.0,1973.0,3,0,8.68609172787805
4177,987,2023-06-24 00:00:00,4189.0,Investment,9.0,Needs improvement,2,2023-06,24000.0,3000.0,8,2,10.085850775128717
4178,229,2023-06-24 01:00:00,2266.0,Loan Payment,10.0,Excellent,7,2023-06,5974.0,1991.3333333333333,3,0,8.695339376799712
4179,48,2023-06-24 02:00:00,4364.0,Purchase,10.0,Unsatisfactory,1,2023-06,11357.0,2839.25,4,3,9.337677620437377
4180,831,2023-06-24 03:00:00,3320.0,Investment,9.0,Needs improvement,4,2023-06,13554.0,3388.5,4,2,9.514510761932765
4181,268,2023-06-24 04:00:00,941.0,Purchase,8.0,Needs improvement,6,2023-06,1686.0,843.0,2,0,7.430707082545968
4182,727,2023-06-24 05:00:00,2339.0,Purchase,10.0,Unsatisfactory,8,2023-06,12687.0,2537.4,5,0,9.448411943874628
4183,802,2023-06-24 06:00:00,403.0,Investment,10.0,Unsatisfactory,9,2023-06,2094.0,523.5,4,0,7.647308832356238
4184,254,2023-06-24 07:00:00,2475.0,Loan Payment,7.0,Very satisfied,6,2023-06,16947.0,3389.4,5,1,9.73790511174645
4185,957,2023-06-24 08:00:00,3287.0,Bill Payment,10.0,Unsatisfactory,2,2023-06,12351.0,4117.0,3,2,9.421573272264558
4186,870,2023-06-24 09:00:00,1939.0,Bill Payment,10.0,Unsatisfactory,5,2023-06,3919.0,1306.3333333333333,3,2,8.273846932784508
4187,87,2023-06-24 10:00:00,635.0,Purchase,8.0,Very satisfied,10,2023-06,11480.0,1640.0,7,0,9.348448774093812
4188,181,2023-06-24 11:00:00,4667.0,Purchase,7.0,Needs improvement,9,2023-06,10698.0,2674.5,4,0,9.277905558138606
4189,25,2023-06-24 12:00:00,2889.0,Purchase,10.0,Excellent,9,2023-06,12719.0,3179.75,4,0,9.450930836894113
4190,958,2023-06-24 13:00:00,3176.0,Loan Payment,6.0,Needs improvement,7,2023-06,14942.0,2988.4,5,1,9.611998241741393
4191,388,2023-06-24 14:00:00,3432.0,Purchase,7.0,Good service,10,2023-06,7296.0,2432.0,3,0,8.89521858376562
4192,222,2023-06-24 15:00:00,2119.0,Purchase,9.0,Unsatisfactory,2,2023-06,23154.0,3859.0,6,1,10.049966018914851
4193,990,2023-06-24 16:00:00,1175.0,Purchase,10.0,Very satisfied,9,2023-06,15603.0,3120.6,5,1,9.655282570626547
4194,397,2023-06-24 17:00:00,2791.0,Investment,10.0,Needs improvement,4,2023-06,5862.0,1954.0,3,0,8.676416696964216
4195,938,2023-06-24 18:00:00,1901.0,Bill Payment,9.0,Good service,10,2023-06,4276.0,2138.0,2,3,8.361007108226909
4196,511,2023-06-24 19:00:00,3192.0,Bill Payment,10.0,Needs improvement,3,2023-06,27719.0,2771.9,10,1,10.22990945330384
4197,561,2023-06-24 20:00:00,1649.0,Investment,10.0,Very satisfied,1,2023-06,10949.0,1824.8333333333333,6,1,9.301094735244646
4198,846,2023-06-24 21:00:00,791.0,Loan Payment,10.0,Needs improvement,10,2023-06,9764.0,2441.0,4,3,9.186559843310778
4199,440,2023-06-24 22:00:00,4702.0,Loan Payment,8.0,Good service,2,2023-06,9811.0,2452.75,4,2,9.19136140537838
4200,175,2023-06-24 23:00:00,2066.0,Loan Payment,7.0,Good service,7,2023-06,16274.0,2324.8571428571427,7,0,9.69738546707677
4201,904,2023-06-25 00:00:00,2333.0,Investment,10.0,Needs improvement,7,2023-06,17626.0,2203.25,8,0,9.777187096419954
4202,311,2023-06-25 01:00:00,2284.0,Bill Payment,7.0,Very satisfied,3,2023-06,5048.0,1682.6666666666667,3,1,8.526945482858915
4203,984,2023-06-25 02:00:00,2243.0,Bill Payment,10.0,Very satisfied,10,2023-06,16146.0,2691.0,6,2,9.689489552881621
4204,274,2023-06-25 03:00:00,2648.0,Purchase,7.0,Good service,10,2023-06,7614.0,1903.5,4,0,8.937875265329263
4205,35,2023-06-25 04:00:00,3297.0,Bill Payment,7.0,Unsatisfactory,5,2023-06,8533.0,2844.3333333333335,3,1,9.051813463747946
4206,217,2023-06-25 05:00:00,2490.0,Loan Payment,9.0,Good service,3,2023-06,19007.0,2375.875,8,0,9.852615222162372
4207,721,2023-06-25 06:00:00,2626.0,Loan Payment,8.0,Needs improvement,1,2023-06,16603.0,2767.1666666666665,6,0,9.71739890917293
4208,672,2023-06-25 07:00:00,365.0,Purchase,8.0,Good service,5,2023-06,2238.0,1119.0,2,5,7.713784616598755
4209,408,2023-06-25 08:00:00,4497.0,Purchase,10.0,Very satisfied,2,2023-06,10491.0,3497.0,3,2,9.258368340986765
4210,519,2023-06-25 09:00:00,4684.0,Bill Payment,9.0,Needs improvement,5,2023-06,21687.0,3098.1428571428573,7,0,9.984514391178502
4211,269,2023-06-25 10:00:00,3356.0,Purchase,10.0,Excellent,4,2023-06,9061.0,1812.2,5,1,9.111845125227083
4212,638,2023-06-25 11:00:00,3532.0,Purchase,10.0,Good service,4,2023-06,9274.0,2318.5,4,4,9.135077887475635
4213,475,2023-06-25 12:00:00,2477.0,Investment,10.0,Good service,9,2023-06,22523.0,2502.5555555555557,9,0,10.022336686374508
4214,880,2023-06-25 13:00:00,173.0,Bill Payment,10.0,Good service,10,2023-06,10091.0,2522.75,4,3,9.219498309760949
4215,325,2023-06-25 14:00:00,3644.0,Loan Payment,10.0,Needs improvement,8,2023-06,13376.0,3344.0,4,0,9.501292093295586
4216,356,2023-06-25 15:00:00,4743.0,Investment,9.0,Good service,2,2023-06,15496.0,3099.2,5,0,9.648401735787335
4217,90,2023-06-25 16:00:00,3673.0,Loan Payment,6.0,Unsatisfactory,1,2023-06,15559.0,2593.1666666666665,6,0,9.652458797732383
4218,42,2023-06-25 17:00:00,3264.0,Purchase,9.0,Unsatisfactory,3,2023-06,9132.0,2283.0,4,1,9.11964950669168
4219,365,2023-06-25 18:00:00,3391.0,Purchase,8.0,Excellent,6,2023-06,15414.0,3082.8,5,0,9.64309634032025
4220,671,2023-06-25 19:00:00,2074.0,Loan Payment,9.0,Needs improvement,3,2023-06,10856.0,1809.3333333333333,6,0,9.292565312231853
4221,202,2023-06-25 20:00:00,4275.0,Investment,9.0,Unsatisfactory,3,2023-06,29806.0,2980.6,10,2,10.302498544237826
4222,366,2023-06-25 21:00:00,3994.0,Investment,10.0,Needs improvement,4,2023-06,11656.0,2331.2,5,2,9.363662136919832
4223,794,2023-06-25 22:00:00,3897.0,Investment,9.0,Good service,9,2023-06,31897.0,2453.6153846153848,13,0,10.3702985908827
4224,982,2023-06-25 23:00:00,349.0,Purchase,9.0,Unsatisfactory,8,2023-06,17867.0,2233.375,8,3,9.79076668247201
4225,844,2023-06-26 00:00:00,4831.0,Bill Payment,9.0,Very satisfied,6,2023-06,15749.0,3149.8,5,2,9.66459564425378
4226,288,2023-06-26 01:00:00,3791.0,Purchase,10.0,Very satisfied,1,2023-06,19863.0,2837.5714285714284,7,0,9.896664327188002
4227,603,2023-06-26 02:00:00,3600.0,Loan Payment,9.0,Very satisfied,1,2023-06,13556.0,3389.0,4,2,9.51465829807939
4228,481,2023-06-26 03:00:00,1943.0,Investment,10.0,Unsatisfactory,10,2023-06,5516.0,1838.6666666666667,3,2,8.61558951327243
